Time Stamp,Temperature (C),Weather Main,Rain 1h,Snow 1h
1546300800,3.42,Rain,3.06,4.4
1546315200,5.89,Rain,3.77,2.21
1546329600,11.18,Mist,0.0,0.12
1546344000,13.55,Rain,0.25,0.06
1546358400,11.68,Rain,0.5,0.25
1546372800,3.7,Clouds,0.0,0.05
1546387200,2.05,Clouds,0.0,0.0
1546401600,-0.06,Clouds,0.0,0.0
1546416000,-2.08,Clear,0.0,0.0
1546430400,-1.89,Clear,0.0,0.0
1546444800,0.04,Clear,0.0,0.0
1546459200,-0.55,Clear,0.0,0.0
1546473600,-0.99,Clouds,0.0,0.0
1546488000,1.34,Clouds,0.0,0.0
1546502400,2.71,Drizzle,0.0,0.0
1546516800,1.96,Clouds,0.0,0.0
1546531200,1.51,Clear,0.0,0.0
1546545600,0.14,Clouds,0.0,0.0
1546560000,-0.03,Clouds,0.0,0.0
1546574400,-0.99,Clear,0.0,0.05
1546588800,-2.09,Clear,0.0,0.0
1546603200,-1.87,Clear,0.0,0.0
1546617600,2.19,Clear,0.0,0.0
1546632000,4.31,Clear,0.0,0.0
1546646400,4.99,Clear,0.0,0.0
1546660800,4.87,Clouds,0.0,0.51
1546675200,2.44,Rain,1.49,0.88
1546689600,1.88,Mist,0.25,0.45
1546704000,2.71,Rain,1.21,0.69
1546718400,3.1,Rain,0.39,0.55
1546732800,2.91,Rain,0.28,0.07
1546747200,0.54,Clear,0.0,0.0
1546761600,1.1,Clear,0.0,0.06
1546776000,3.6,Clouds,0.0,0.0
1546790400,4.45,Clouds,0.0,0.0
1546804800,1.16,Clouds,0.0,0.0
1546819200,-4.2,Clouds,0.0,0.0
1546833600,-7.31,Clear,0.0,0.0
1546848000,-8.25,Clear,0.0,0.0
1546862400,-9.32,Clear,0.0,0.0
1546876800,-7.56,Clear,0.0,0.0
1546891200,-4.25,Clear,0.0,0.0
1546905600,-3.67,Clouds,0.0,0.0
1546920000,-2.64,Clouds,0.0,0.0
1546934400,-0.04,Rain,0.24,0.42
1546948800,2.51,Mist,0.26,0.06
1546963200,3.06,Rain,0.25,0.06
1546977600,3.82,Mist,0.0,0.0
1546992000,4.19,Mist,0.0,0.0
1547006400,3.2,Mist,0.0,0.93
1547020800,0.9,Clouds,0.0,0.0
1547035200,0.73,Clouds,0.0,0.06
1547049600,1.67,Clouds,0.0,0.0
1547064000,0.64,Clouds,0.0,0.0
1547078400,-3.01,Clouds,0.0,0.0
1547092800,-5.36,Clouds,0.0,0.0
1547107200,-6.57,Clouds,0.0,0.0
1547121600,-6.62,Clouds,0.0,0.0
1547136000,-6.4,Clouds,0.0,0.05
1547150400,-6.53,Clouds,0.0,0.0
1547164800,-7.66,Clouds,0.0,0.0
1547179200,-9.14,Clouds,0.0,0.0
1547193600,-10.83,Clear,0.0,0.0
1547208000,-12.55,Clear,0.0,0.0
1547222400,-9.12,Clear,0.0,0.0
1547236800,-8.76,Clear,0.0,0.0
1547251200,-10.62,Clear,0.0,0.0
1547265600,-12.27,Clear,0.0,0.0
1547280000,-12.86,Clear,0.0,0.0
1547294400,-9.72,Clouds,0.0,0.0
1547308800,-5.15,Clouds,0.0,0.0
1547323200,-3.45,Clouds,0.0,0.0
1547337600,-4.42,Clouds,0.0,0.0
1547352000,-5.55,Clouds,0.0,0.0
1547366400,-7.63,Clouds,0.0,0.0
1547380800,-9.21,Snow,0.0,0.0
1547395200,-6.17,Clouds,0.0,0.0
1547409600,-5.99,Clear,0.0,0.0
1547424000,-8.44,Clear,0.0,0.0
1547438400,-10.48,Clear,0.0,0.0
1547452800,-12.35,Clear,0.0,0.0
1547467200,-11.99,Clouds,0.0,0.0
1547481600,-7.36,Clear,0.0,0.0
1547496000,-5.04,Clear,0.0,0.0
1547510400,-5.75,Clear,0.0,0.0
1547524800,-6.22,Clear,0.0,0.0
1547539200,-7.74,Clear,0.0,0.0
1547553600,-8.55,Clear,0.0,0.0
1547568000,-4.49,Clear,0.0,0.0
1547582400,-2.86,Clear,0.0,0.0
1547596800,-3.63,Clear,0.0,0.0
1547611200,-3.89,Clear,0.0,0.0
1547625600,-6.25,Clear,0.0,0.0
1547640000,-6.1,Clear,0.0,0.0
1547654400,-3.08,Clouds,0.0,0.0
1547668800,-0.71,Clouds,0.0,0.0
1547683200,-1.6,Clouds,0.0,0.0
1547697600,-5.24,Clear,0.0,0.0
1547712000,-9.38,Clear,0.0,0.0
1547726400,-9.54,Clear,0.0,0.0
1547740800,-5.83,Clear,0.0,0.0
1547755200,-4.88,Clear,0.0,0.0
1547769600,-4.89,Snow,0.0,0.0
1547784000,-5.39,Clouds,0.0,0.0
1547798400,-5.62,Snow,0.0,0.0
1547812800,-3.62,Snow,0.0,0.08
1547827200,-0.54,Mist,0.51,0.38
1547841600,-0.42,Haze,0.0,0.1
1547856000,-2.03,Clouds,0.0,0.0
1547870400,-2.79,Clouds,0.0,0.0
1547884800,-3.58,Clear,0.0,0.0
1547899200,-3.14,Clear,0.0,0.0
1547913600,-2.3,Clouds,0.0,0.1
1547928000,-1.99,Clouds,0.0,0.0
1547942400,-3.32,Rain,0.17,0.76
1547956800,-3.9,Rain,1.7,3.66
1547971200,-4.36,Rain,3.02,1.94
1547985600,-1.56,Rain,0.99,1.07
1548000000,-1.56,Mist,0.25,0.14
1548014400,-9.93,Clouds,0.0,0.0
1548028800,-15.82,Clear,0.0,0.0
1548043200,-17.54,Clouds,0.0,0.0
1548057600,-20.23,Clear,0.0,0.0
1548072000,-22.14,Clouds,0.0,0.0
1548086400,-19.27,Snow,0.0,0.0
1548100800,-17.58,Clear,0.0,0.0
1548115200,-18.55,Clear,0.0,0.0
1548129600,-17.45,Clear,0.0,0.0
1548144000,-16.98,Clear,0.0,0.0
1548158400,-16.21,Clear,0.0,0.0
1548172800,-9.6,Clear,0.0,0.0
1548187200,-5.08,Clear,0.0,0.0
1548201600,-6.12,Clear,0.0,0.0
1548216000,-6.76,Clear,0.0,0.0
1548230400,-6.14,Clear,0.0,0.0
1548244800,-4.38,Clouds,0.0,0.0
1548259200,-1.0,Clouds,0.0,0.0
1548273600,3.26,Clouds,0.0,0.0
1548288000,4.31,Rain,0.2,0.05
1548302400,8.43,Clouds,0.0,0.16
1548316800,10.16,Rain,0.0,0.15
1548331200,11.18,Rain,1.52,1.8
1548345600,13.2,Rain,6.31,3.64
1548360000,7.37,Rain,3.39,1.79
1548374400,-1.46,Clouds,0.0,0.0
1548388800,-3.46,Clouds,0.0,0.0
1548403200,-3.88,Clouds,0.0,0.0
1548417600,-2.85,Clouds,0.0,0.0
1548432000,-2.18,Clear,0.0,0.05
1548446400,-3.95,Clouds,0.0,0.0
1548460800,-6.24,Clear,0.0,0.0
1548475200,-8.51,Clear,0.0,0.0
1548489600,-10.26,Clear,0.0,0.0
1548504000,-9.85,Clear,0.0,0.0
1548518400,-5.17,Clear,0.0,0.0
1548532800,-3.58,Clouds,0.0,0.0
1548547200,-2.79,Clouds,0.0,0.0
1548561600,-3.94,Clear,0.0,0.0
1548576000,-3.66,Clear,0.0,0.0
1548590400,-1.25,Clouds,0.0,0.0
1548604800,3.84,Clear,0.0,0.0
1548619200,4.77,Clouds,0.0,0.0
1548633600,2.61,Clouds,0.0,0.0
1548648000,-1.04,Clouds,0.0,0.0
1548662400,-5.98,Clear,0.0,0.0
1548676800,-9.74,Clear,0.0,0.0
1548691200,-7.2,Clear,0.0,0.0
1548705600,-5.93,Clear,0.0,0.0
1548720000,-6.75,Clear,0.0,0.0
1548734400,-8.14,Clear,0.0,0.0
1548748800,-8.02,Clear,0.0,0.0
1548763200,-5.82,Clouds,0.0,0.05
1548777600,-0.31,Snow,0.0,0.03
1548792000,1.47,Rain,0.14,0.28
1548806400,-0.71,Rain,1.77,1.12
1548820800,-4.85,Rain,0.37,0.18
1548835200,-11.64,Clear,0.0,0.0
1548849600,-12.48,Clear,0.0,0.0
1548864000,-7.87,Clear,0.0,0.0
1548878400,-11.86,Clouds,0.0,0.0
1548892800,-19.29,Snow,0.0,0.0
1548907200,-21.58,Smoke,0.0,0.0
1548921600,-23.02,Clear,0.0,0.0
1548936000,-22.4,Smoke,0.0,0.0
1548950400,-17.85,Clear,0.0,0.0
1548964800,-16.08,Clear,0.0,0.0
1548979200,-16.9,Clear,0.0,0.0
1548993600,-17.39,Clear,0.0,0.0
1549008000,-18.3,Clear,0.0,0.0
1549022400,-17.89,Clear,0.0,0.0
1549036800,-13.93,Clouds,0.0,0.0
1549051200,-11.16,Clouds,0.0,0.0
1549065600,-12.63,Clear,0.0,0.0
1549080000,-14.18,Clear,0.0,0.0
1549094400,-14.54,Clear,0.0,0.0
1549108800,-11.36,Clear,0.0,0.0
1549123200,-8.32,Clear,0.0,0.0
1549137600,-5.1,Clear,0.0,0.0
1549152000,-5.92,Clouds,0.0,0.0
1549166400,-5.59,Clear,0.0,0.0
1549180800,-4.35,Clear,0.0,0.0
1549195200,-1.62,Clear,0.0,0.0
1549209600,6.88,Clear,0.0,0.0
1549224000,6.55,Clear,0.0,0.0
1549238400,3.24,Clear,0.0,0.0
1549252800,2.16,Clear,0.0,0.0
1549267200,1.58,Clear,0.0,0.0
1549281600,4.18,Clear,0.0,0.0
1549296000,11.84,Clear,0.0,0.0
1549310400,11.4,Clear,0.0,0.0
1549324800,6.64,Clear,0.0,0.0
1549339200,6.03,Clear,0.0,0.0
1549353600,4.3,Mist,0.0,0.0
1549368000,6.86,Clouds,0.0,0.12
1549382400,13.58,Clouds,0.0,0.05
1549396800,16.29,Clear,0.0,0.12
1549411200,11.85,Clear,0.0,0.0
1549425600,3.04,Clouds,0.0,0.0
1549440000,-0.54,Clear,0.0,0.0
1549454400,0.0,Clear,0.0,0.0
1549468800,2.98,Clear,0.0,0.0
1549483200,2.13,Clouds,0.0,0.13
1549497600,1.12,Rain,0.5,1.47
1549512000,-0.66,Rain,2.78,1.52
1549526400,-0.76,Drizzle,0.25,0.06
1549540800,0.84,Mist,0.0,0.0
1549555200,2.66,Mist,0.0,0.0
1549569600,3.59,Clouds,0.0,0.0
1549584000,3.02,Mist,0.0,0.15
1549598400,2.5,Mist,0.0,1.02
1549612800,3.88,Rain,1.73,0.65
1549627200,3.45,Rain,0.32,0.35
1549641600,6.22,Rain,0.43,0.27
1549656000,6.48,Clear,0.0,0.0
1549670400,-2.9,Clear,0.0,0.0
1549684800,-7.17,Clear,0.0,0.0
1549699200,-10.01,Clear,0.0,0.0
1549713600,-11.13,Clear,0.0,0.0
1549728000,-8.11,Clear,0.0,0.05
1549742400,-7.06,Clear,0.0,0.0
1549756800,-8.6,Snow,0.0,0.0
1549771200,-9.71,Clear,0.0,0.0
1549785600,-10.16,Clear,0.0,0.0
1549800000,-9.78,Clear,0.0,0.0
1549814400,-4.82,Snow,0.0,0.0
1549828800,-2.42,Clear,0.0,0.18
1549843200,-3.22,Clouds,0.0,0.0
1549857600,-3.22,Clouds,0.0,0.0
1549872000,-4.64,Clouds,0.0,0.0
1549886400,-3.27,Clouds,0.0,0.0
1549900800,-2.46,Clouds,0.0,0.0
1549915200,-0.96,Clouds,0.0,0.0
1549929600,-2.54,Clouds,0.0,0.0
1549944000,-3.7,Clear,0.0,0.0
1549958400,-6.84,Clouds,0.0,0.0
1549972800,-8.3,Clouds,0.0,0.0
1549987200,-9.96,Snow,0.0,0.0
1550001600,-7.56,Snow,0.0,0.25
1550016000,-4.54,Rain,1.15,1.08
1550030400,-3.28,Mist,1.04,1.12
1550044800,-3.1,Rain,0.78,0.56
1550059200,-2.11,Rain,0.57,0.77
1550073600,-1.06,Rain,1.14,0.86
1550088000,-3.33,Rain,0.25,0.19
1550102400,-4.74,Clear,0.0,0.0
1550116800,-4.45,Clouds,0.0,0.0
1550131200,-5.32,Clouds,0.0,0.0
1550145600,-4.15,Clouds,0.0,0.06
1550160000,0.92,Rain,0.2,0.05
1550174400,4.08,Clear,0.0,0.05
1550188800,3.3,Clear,0.0,0.0
1550203200,2.08,Clear,0.0,0.0
1550217600,2.06,Clear,0.0,0.0
1550232000,4.99,Clouds,0.0,0.0
1550246400,9.32,Clouds,0.0,0.0
1550260800,11.63,Clear,0.0,0.05
1550275200,11.2,Clear,0.0,0.0
1550289600,5.05,Clouds,0.0,0.0
1550304000,-1.44,Clear,0.0,0.0
1550318400,-3.88,Clear,0.0,0.0
1550332800,0.23,Clear,0.0,0.0
1550347200,1.09,Clear,0.0,0.0
1550361600,-2.97,Clear,0.0,0.0
1550376000,-5.31,Clear,0.0,0.0
1550390400,-9.16,Clear,0.0,0.0
1550404800,-7.98,Clear,0.0,0.0
1550419200,-2.08,Clear,0.0,0.0
1550433600,-2.46,Clear,0.0,0.0
1550448000,-2.29,Clouds,0.0,0.06
1550462400,-2.82,Rain,0.64,0.32
1550476800,-3.67,Mist,0.25,0.51
1550491200,-1.75,Mist,0.32,0.32
1550505600,-0.57,Mist,0.0,0.25
1550520000,-2.67,Clouds,0.0,0.0
1550534400,-8.28,Clouds,0.0,0.0
1550548800,-10.46,Clear,0.0,0.0
1550563200,-11.01,Clear,0.0,0.0
1550577600,-10.76,Clear,0.0,0.0
1550592000,-5.85,Clear,0.0,0.0
1550606400,-3.38,Clear,0.0,0.0
1550620800,-5.23,Clear,0.0,0.0
1550635200,-7.23,Clear,0.0,0.0
1550649600,-7.48,Clear,0.0,0.0
1550664000,-7.02,Clear,0.0,0.0
1550678400,-7.13,Snow,0.0,0.0
1550692800,-7.33,Snow,0.0,0.0
1550707200,-6.52,Mist,0.0,0.0
1550721600,-4.97,Mist,0.0,1.82
1550736000,-3.5,Mist,0.0,0.06
1550750400,-2.03,Mist,0.51,1.07
1550764800,4.05,Rain,1.95,0.68
1550779200,7.71,Clouds,0.0,0.12
1550793600,5.4,Clear,0.0,0.0
1550808000,1.76,Clear,0.0,0.0
1550822400,-0.24,Clear,0.0,0.0
1550836800,-0.81,Clear,0.0,0.05
1550851200,1.88,Clear,0.0,0.0
1550865600,2.33,Clear,0.0,0.0
1550880000,-0.62,Clear,0.0,0.0
1550894400,-2.1,Clear,0.0,0.0
1550908800,-2.86,Clear,0.0,0.0
1550923200,-3.2,Clear,0.0,0.0
1550937600,0.24,Clear,0.0,0.0
1550952000,0.7,Clear,0.0,0.0
1550966400,-0.34,Clouds,0.0,0.04
1550980800,-1.96,Rain,0.27,0.34
1550995200,-2.57,Rain,0.43,1.48
1551009600,-0.61,Rain,3.04,1.76
1551024000,4.39,Mist,0.0,0.06
1551038400,4.38,Rain,0.25,0.06
1551052800,3.14,Clouds,0.0,0.0
1551067200,0.6,Clouds,0.0,0.0
1551081600,-2.25,Snow,0.0,0.13
1551096000,-4.04,Clouds,0.0,0.0
1551110400,-2.11,Clouds,0.0,0.0
1551124800,-2.22,Clouds,0.0,0.05
1551139200,-6.49,Rain,0.2,0.05
1551153600,-9.5,Clear,0.0,0.0
1551168000,-10.28,Clear,0.0,0.0
1551182400,-9.25,Clear,0.0,0.0
1551196800,-4.84,Clear,0.0,0.0
1551211200,-4.44,Clear,0.0,0.0
1551225600,-8.51,Clear,0.0,0.0
1551240000,-10.11,Clouds,0.0,0.0
1551254400,-10.38,Clouds,0.0,0.0
1551268800,-8.34,Clouds,0.0,0.0
1551283200,-7.9,Snow,0.0,0.0
1551297600,-7.77,Clouds,0.0,0.0
1551312000,-6.83,Clouds,0.0,0.0
1551326400,-6.19,Clouds,0.0,0.0
1551340800,-6.33,Mist,0.0,0.0
1551355200,-7.9,Clouds,0.0,0.0
1551369600,-4.53,Rain,0.25,0.12
1551384000,-3.04,Clear,0.0,0.0
1551398400,-5.63,Clear,0.0,0.0
1551412800,-6.04,Clear,0.0,0.0
1551427200,-6.35,Clouds,0.0,0.0
1551441600,-7.98,Snow,0.0,0.0
1551456000,-5.32,Clouds,0.0,0.32
1551470400,-4.24,Rain,0.25,0.06
1551484800,-4.2,Clouds,0.0,0.11
1551499200,-4.86,Snow,0.0,0.0
1551513600,-5.66,Mist,0.0,0.0
1551528000,-4.88,Snow,0.0,0.0
1551542400,-1.36,Rain,0.76,1.66
1551556800,2.05,Rain,2.12,1.07
1551571200,0.59,Clouds,0.0,0.06
1551585600,-0.77,Clouds,0.0,0.0
1551600000,-1.27,Clear,0.0,0.0
1551614400,-1.3,Clear,0.0,0.0
1551628800,2.46,Clouds,0.0,0.0
1551643200,-0.32,Clouds,0.0,0.2
1551657600,-3.13,Snow,0.95,1.17
1551672000,-5.14,Snow,0.23,0.35
1551686400,-3.94,Snow,0.67,0.57
1551700800,-3.62,Mist,0.64,0.88
1551715200,-2.66,Rain,1.52,1.66
1551729600,-2.45,Rain,1.34,0.86
1551744000,-5.0,Clouds,0.0,0.0
1551758400,-9.26,Clouds,0.0,0.0
1551772800,-11.73,Clouds,0.0,0.0
1551787200,-10.41,Clear,0.0,0.0
1551801600,-7.41,Snow,0.0,0.0
1551816000,-6.84,Clear,0.0,0.0
1551830400,-8.4,Clear,0.0,0.0
1551844800,-11.11,Clear,0.0,0.0
1551859200,-13.67,Clear,0.0,0.0
1551873600,-13.46,Clear,0.0,0.0
1551888000,-11.06,Clouds,0.0,0.0
1551902400,-10.88,Clouds,0.0,0.0
1551916800,-12.24,Clouds,0.0,0.0
1551931200,-13.66,Clear,0.0,0.0
1551945600,-14.36,Clear,0.0,0.0
1551960000,-12.14,Clear,0.0,0.0
1551974400,-8.17,Clouds,0.0,0.0
1551988800,-6.89,Rain,0.2,0.05
1552003200,-7.06,Clear,0.0,0.0
1552017600,-7.43,Clear,0.0,0.0
1552032000,-7.32,Clear,0.0,0.0
1552046400,-5.35,Clear,0.0,0.0
1552060800,-1.7,Clear,0.0,0.06
1552075200,-1.5,Clear,0.0,0.0
1552089600,-0.73,Clouds,0.0,0.0
1552104000,-1.37,Clouds,0.0,0.0
1552118400,-2.7,Clouds,0.0,0.0
1552132800,-0.51,Clear,0.0,0.0
1552147200,4.12,Clear,0.0,0.0
1552161600,5.1,Clear,0.0,0.0
1552176000,0.41,Clear,0.0,0.0
1552190400,-0.7,Clear,0.0,0.0
1552204800,-3.66,Rain,0.41,1.99
1552219200,-2.49,Rain,0.75,1.56
1552233600,-2.61,Rain,0.91,0.45
1552248000,1.8,Mist,0.0,0.0
1552262400,2.53,Mist,0.0,0.0
1552276800,2.47,Mist,0.0,0.06
1552291200,2.1,Clear,0.0,0.0
1552305600,2.46,Clear,0.0,0.0
1552320000,7.82,Clear,0.0,0.0
1552334400,9.07,Clear,0.0,0.0
1552348800,7.4,Clear,0.0,0.0
1552363200,-1.43,Clouds,0.0,0.0
1552377600,-3.93,Clear,0.0,0.0
1552392000,-3.92,Clouds,0.0,0.05
1552406400,-0.55,Clouds,0.0,0.0
1552420800,1.12,Clouds,0.0,0.0
1552435200,-1.87,Clear,0.0,0.0
1552449600,-2.18,Clear,0.0,0.0
1552464000,-2.42,Clear,0.0,0.0
1552478400,-0.38,Clear,0.0,0.0
1552492800,4.51,Clear,0.0,0.0
1552507200,1.8,Clear,0.0,0.0
1552521600,1.52,Clear,0.0,0.14
1552536000,3.42,Clouds,0.0,0.0
1552550400,2.9,Clouds,0.0,0.0
1552564800,5.28,Clouds,0.0,0.0
1552579200,10.55,Clear,0.0,0.0
1552593600,9.06,Clear,0.0,0.0
1552608000,6.12,Clear,0.0,0.0
1552622400,6.05,Clear,0.0,0.0
1552636800,8.41,Clear,0.0,0.0
1552651200,13.14,Rain,0.3,0.08
1552665600,20.43,Rain,0.5,0.12
1552680000,17.65,Clouds,0.0,0.05
1552694400,15.71,Thunderstorm,1.93,2.93
1552708800,12.28,Clouds,0.0,0.0
1552723200,5.9,Clouds,0.0,0.0
1552737600,3.5,Clear,0.0,0.05
1552752000,5.35,Clear,0.0,0.0
1552766400,4.64,Clouds,0.0,0.0
1552780800,0.14,Clouds,0.0,0.0
1552795200,-2.38,Clouds,0.0,0.0
1552809600,-3.8,Clear,0.0,0.0
1552824000,-2.42,Clear,0.0,0.0
1552838400,1.11,Clouds,0.0,0.0
1552852800,2.73,Clear,0.0,0.0
1552867200,-1.09,Clear,0.0,0.0
1552881600,-2.82,Clear,0.0,0.0
1552896000,-2.7,Clear,0.0,0.0
1552910400,-1.69,Clear,0.0,0.0
1552924800,3.25,Clear,0.0,0.0
1552939200,3.36,Clouds,0.0,0.0
1552953600,2.76,Clouds,0.0,0.0
1552968000,0.9,Clear,0.0,0.0
1552982400,-1.87,Clear,0.0,0.0
1552996800,0.12,Clear,0.0,0.0
1553011200,5.15,Clear,0.0,0.0
1553025600,5.83,Clouds,0.0,0.0
1553040000,3.22,Clear,0.0,0.0
1553054400,0.86,Clear,0.0,0.0
1553068800,0.73,Clear,0.0,0.0
1553083200,3.26,Clear,0.0,0.0
1553097600,8.37,Clear,0.0,0.0
1553112000,5.62,Clear,0.0,0.0
1553126400,3.53,Clear,0.0,0.0
1553140800,3.42,Clouds,0.0,0.0
1553155200,3.16,Clouds,0.0,0.16
1553169600,2.52,Rain,0.45,0.6
1553184000,3.1,Mist,0.71,0.52
1553198400,2.2,Rain,0.31,0.96
1553212800,-0.21,Mist,0.25,0.98
1553227200,0.03,Rain,3.99,3.2
1553241600,1.6,Rain,0.8,1.14
1553256000,0.2,Rain,0.81,0.56
1553270400,2.0,Rain,0.3,0.33
1553284800,4.47,Clouds,0.0,0.12
1553299200,1.18,Rain,0.25,0.12
1553313600,-3.44,Clouds,0.0,0.19
1553328000,-5.12,Clouds,0.0,0.06
1553342400,-3.67,Clouds,0.0,0.0
1553356800,2.01,Clear,0.0,0.0
1553371200,3.79,Clear,0.0,0.0
1553385600,1.64,Clear,0.0,0.0
1553400000,0.13,Clear,0.0,0.0
1553414400,-1.14,Clear,0.0,0.0
1553428800,1.45,Clear,0.0,0.0
1553443200,10.71,Clear,0.0,0.0
1553457600,13.47,Clear,0.0,0.0
1553472000,11.75,Clear,0.0,0.0
1553486400,10.86,Clouds,0.0,0.0
1553500800,9.51,Clouds,0.0,0.0
1553515200,7.69,Rain,0.2,0.1
1553529600,7.83,Clouds,0.0,0.0
1553544000,7.75,Clouds,0.0,0.04
1553558400,6.02,Rain,0.26,0.14
1553572800,0.96,Clouds,0.0,0.0
1553587200,-4.03,Clear,0.0,0.0
1553601600,-2.4,Clear,0.0,0.0
1553616000,3.46,Clear,0.0,0.05
1553630400,5.42,Clear,0.0,0.0
1553644800,2.47,Clear,0.0,0.0
1553659200,-0.88,Clear,0.0,0.0
1553673600,-3.18,Clear,0.0,0.0
1553688000,-1.61,Clear,0.0,0.0
1553702400,2.79,Clear,0.0,0.05
1553716800,2.31,Clear,0.0,0.0
1553731200,-0.32,Clear,0.0,0.0
1553745600,-1.39,Clear,0.0,0.0
1553760000,-1.34,Clear,0.0,0.0
1553774400,2.07,Clear,0.0,0.0
1553788800,7.35,Clear,0.0,0.0
1553803200,5.3,Clear,0.0,0.0
1553817600,5.6,Clear,0.0,0.0
1553832000,6.38,Rain,0.0,0.0
1553846400,6.18,Clouds,0.0,0.0
1553860800,8.8,Rain,0.0,0.0
1553875200,11.74,Clouds,0.0,0.12
1553889600,13.16,Rain,0.18,0.04
1553904000,12.95,Clouds,0.0,0.0
1553918400,11.81,Clouds,0.0,0.0
1553932800,10.2,Clouds,0.0,0.0
1553947200,11.57,Clouds,0.0,0.0
1553961600,16.17,Clear,0.0,0.0
1553976000,15.35,Clear,0.0,0.0
1553990400,11.95,Clear,0.0,0.0
1554004800,11.28,Clear,0.0,0.0
1554019200,10.44,Clear,0.0,0.0
1554033600,13.04,Smoke,0.0,0.0
1554048000,10.98,Rain,0.73,0.45
1554062400,5.25,Rain,0.47,0.3
1554076800,1.75,Clouds,0.0,0.0
1554091200,-2.26,Clear,0.0,0.0
1554105600,-4.85,Clear,0.0,0.0
1554120000,-4.01,Clear,0.0,0.05
1554134400,1.26,Clear,0.0,0.0
1554148800,3.57,Clear,0.0,0.0
1554163200,2.92,Clear,0.0,0.05
1554177600,1.92,Clear,0.0,0.0
1554192000,-0.21,Clear,0.0,0.0
1554206400,3.07,Clear,0.0,0.0
1554220800,5.92,Clear,0.0,0.0
1554235200,4.61,Clear,0.0,0.03
1554249600,2.8,Rain,0.3,0.73
1554264000,1.3,Rain,0.25,0.41
1554278400,0.95,Clouds,0.0,0.0
1554292800,5.87,Clear,0.0,0.0
1554307200,15.09,Clear,0.0,0.0
1554321600,16.77,Clear,0.0,0.0
1554336000,12.56,Clear,0.0,0.0
1554350400,7.1,Clear,0.0,0.0
1554364800,4.75,Clear,0.0,0.0
1554379200,4.11,Clear,0.0,0.0
1554393600,10.54,Clear,0.0,0.0
1554408000,12.34,Clear,0.0,0.0
1554422400,8.36,Clear,0.0,0.0
1554436800,3.02,Clear,0.0,0.0
1554451200,-0.24,Clear,0.0,0.0
1554465600,0.76,Clouds,0.0,0.0
1554480000,0.63,Rain,0.3,0.28
1554494400,-0.32,Rain,0.47,0.44
1554508800,0.09,Rain,0.5,0.39
1554523200,0.85,Rain,0.41,0.21
1554537600,1.43,Mist,0.25,0.12
1554552000,4.6,Mist,0.0,0.06
1554566400,14.58,Clear,0.0,0.06
1554580800,17.6,Rain,0.25,0.12
1554595200,13.78,Clear,0.0,0.0
1554609600,11.12,Rain,0.25,0.06
1554624000,9.38,Clear,0.0,0.0
1554638400,12.74,Rain,0.25,0.06
1554652800,15.86,Clear,0.0,0.0
1554667200,14.02,Clear,0.0,0.0
1554681600,13.39,Clear,0.0,0.0
1554696000,12.33,Clouds,0.0,1.24
1554710400,11.39,Rain,0.75,0.25
1554724800,14.2,Mist,0.25,0.06
1554739200,21.22,Clear,0.0,0.06
1554753600,24.92,Clouds,0.0,0.06
1554768000,15.87,Clear,0.0,0.0
1554782400,6.12,Mist,0.0,0.0
1554796800,5.33,Mist,0.0,0.06
1554811200,5.96,Mist,0.0,0.0
1554825600,8.21,Haze,0.0,0.0
1554840000,5.55,Mist,0.0,0.32
1554854400,5.27,Mist,0.0,0.0
1554868800,6.59,Mist,0.0,0.11
1554883200,6.36,Clear,0.0,0.0
1554897600,9.06,Clear,0.0,0.06
1554912000,12.19,Clouds,0.0,0.06
1554926400,12.32,Clouds,0.0,0.05
1554940800,6.58,Clear,0.0,0.0
1554955200,2.96,Clear,0.0,0.0
1554969600,0.93,Clear,0.0,0.0
1554984000,3.04,Clouds,0.0,0.0
1554998400,7.08,Clouds,0.0,0.18
1555012800,7.85,Rain,0.25,0.19
1555027200,6.21,Clouds,0.0,0.0
1555041600,6.57,Rain,0.0,0.0
1555056000,6.17,Clouds,0.0,0.0
1555070400,5.42,Rain,0.0,0.0
1555084800,13.15,Clouds,0.0,0.0
1555099200,17.77,Clear,0.0,0.2
1555113600,15.09,Rain,0.59,1.88
1555128000,15.33,Rain,0.87,0.82
1555142400,15.89,Rain,0.27,1.18
1555156800,16.72,Rain,0.24,0.25
1555171200,22.16,Rain,0.25,0.51
1555185600,22.26,Rain,0.51,0.25
1555200000,20.49,Clear,0.0,0.06
1555214400,18.86,Clear,0.0,0.06
1555228800,17.13,Clouds,0.0,0.06
1555243200,17.52,Fog,0.0,0.06
1555257600,20.33,Clear,0.0,0.06
1555272000,17.52,Clouds,0.0,0.2
1555286400,15.63,Mist,0.0,0.06
1555300800,15.16,Mist,0.25,0.19
1555315200,15.16,Mist,0.0,3.06
1555329600,15.48,Rain,0.37,1.03
1555344000,12.56,Rain,4.06,1.47
1555358400,8.58,Rain,0.76,0.38
1555372800,3.47,Rain,0.25,0.12
1555387200,3.22,Rain,0.25,0.06
1555401600,2.32,Clear,0.0,0.06
1555416000,6.66,Clear,0.0,0.06
1555430400,14.03,Clear,0.0,0.11
1555444800,15.45,Rain,0.5,0.12
1555459200,12.59,Clouds,0.0,0.0
1555473600,9.38,Rain,0.0,0.17
1555488000,7.68,Drizzle,0.25,0.12
1555502400,9.73,Clouds,0.0,0.0
