Time Stamp,Temperature (C),Weather Main,Rain 1h,Snow 1h
1553943600,9.45,Clouds,0.0,0.0
1553947200,9.32,Clouds,0.0,0.0
1553950800,10.54,Clouds,0.0,0.0
1553954400,12.28,Clouds,0.0,0.0
1553958000,14.15,Clear,0.0,0.0
1553961600,14.7,Clear,0.0,0.0
1553965200,16.15,Clear,0.0,0.0
1553968800,16.84,Clear,0.0,0.0
1553972400,17.0,Clear,0.0,0.0
1553976000,16.76,Clear,0.0,0.0
1553979600,15.91,Clear,0.0,0.0
1553983200,15.34,Clear,0.0,0.0
1553986800,13.38,Clear,0.0,0.0
1553990400,12.75,Clear,0.0,0.0
1553994000,11.83,Clear,0.0,0.0
1553997600,11.61,Clear,0.0,0.0
1554001200,11.61,Clouds,0.0,0.0
1554004800,11.43,Clear,0.0,0.0
1554008400,11.25,Clear,0.0,0.0
1554012000,11.27,Clear,0.0,0.0
1554015600,11.17,Clear,0.0,0.0
1554019200,10.83,Clear,0.0,0.0
1554022800,10.59,Clear,0.0,0.0
1554026400,10.24,Clouds,0.0,0.0
1554030000,10.12,Smoke,0.0,0.0
1554033600,10.55,Smoke,0.0,0.0
1554037200,12.13,Smoke,0.0,0.0
1554040800,13.92,Smoke,0.0,0.0
1554044400,15.58,Smoke,0.0,0.0
1554048000,14.77,Rain,0.73,0.0
1554051600,13.98,Rain,0.25,0.0
1554055200,9.94,Rain,0.26,0.0
1554058800,5.25,Rain,0.56,0.0
1554062400,4.72,Rain,0.47,0.0
1554066000,6.71,Rain,0.25,0.0
1554069600,5.73,Rain,0.25,0.0
1554073200,3.85,Rain,0.25,0.0
1554076800,2.99,Clouds,0.0,0.0
1554080400,2.3,Clear,0.0,0.0
1554084000,1.69,Clear,0.0,0.0
1554087600,0.01,Clear,0.0,0.0
1554091200,-1.03,Clear,0.0,0.0
1554094800,-1.16,Clear,0.0,0.0
1554098400,-2.98,Clouds,0.0,0.0
1554102000,-3.87,Clear,0.0,0.0
1554105600,-4.1,Clear,0.0,0.0
1554109200,-4.22,Clear,0.0,0.0
1554112800,-4.83,Clear,0.0,0.0
1554116400,-6.23,Clear,0.0,0.0
1554120000,-5.55,Clear,0.0,0.0
1554123600,-4.6,Rain,0.2,0.0
1554127200,-3.66,Clear,0.0,0.0
1554130800,-2.22,Rain,0.0,0.0
1554134400,-1.08,Clear,0.0,0.0
1554138000,1.22,Clear,0.0,0.0
1554141600,1.89,Clear,0.0,0.0
1554145200,3.01,Clear,0.0,0.0
1554148800,3.27,Clear,0.0,0.0
1554152400,4.05,Clear,0.0,0.0
1554156000,3.72,Clear,0.0,0.0
1554159600,3.23,Clear,0.0,0.0
1554163200,2.67,Clear,0.0,0.0
1554166800,3.36,Rain,0.2,0.0
1554170400,2.78,Clear,0.0,0.0
1554174000,2.86,Rain,0.0,0.0
1554177600,2.04,Clear,0.0,0.0
1554181200,1.72,Clear,0.0,0.0
1554184800,1.83,Clear,0.0,0.0
1554188400,2.1,Clear,0.0,0.0
1554192000,0.13,Clear,0.0,0.0
1554195600,-0.51,Clear,0.0,0.0
1554199200,-0.41,Clear,0.0,0.0
1554202800,-0.06,Clear,0.0,0.0
1554206400,1.31,Clear,0.0,0.0
1554210000,3.26,Clear,0.0,0.0
1554213600,3.37,Clear,0.0,0.0
1554217200,4.34,Clear,0.0,0.0
1554220800,4.86,Clear,0.0,0.0
1554224400,6.72,Clear,0.0,0.0
1554228000,6.25,Clear,0.0,0.0
1554231600,5.87,Clear,0.0,0.0
1554235200,5.7,Clear,0.0,0.0
1554238800,4.61,Clouds,0.0,0.0
1554242400,4.3,Clouds,0.0,0.0
1554246000,3.83,Rain,0.13,0.0
1554249600,3.12,Rain,0.3,0.0
1554253200,3.45,Rain,0.48,0.0
1554256800,3.47,Rain,0.89,0.0
1554260400,1.14,Rain,1.25,0.0
1554264000,1.44,Rain,0.25,0.0
1554267600,0.75,Rain,0.8,0.0
1554271200,0.78,Rain,0.42,0.0
1554274800,2.23,Rain,0.16,0.0
1554278400,0.85,Clouds,0.0,0.0
1554282000,0.95,Clear,0.0,0.0
1554285600,0.85,Clear,0.0,0.0
1554289200,1.15,Clear,0.0,0.0
1554292800,1.71,Clear,0.0,0.0
1554296400,3.92,Clear,0.0,0.0
1554300000,7.12,Clear,0.0,0.0
1554303600,10.73,Clear,0.0,0.0
1554307200,13.55,Clear,0.0,0.0
1554310800,14.9,Clear,0.0,0.0
1554314400,15.33,Clear,0.0,0.0
1554318000,16.57,Clear,0.0,0.0
1554321600,16.81,Clear,0.0,0.0
1554325200,17.31,Clear,0.0,0.0
1554328800,16.99,Clear,0.0,0.0
1554332400,15.97,Clear,0.0,0.0
1554336000,15.02,Clear,0.0,0.0
1554339600,14.52,Clear,0.0,0.0
1554343200,11.22,Clear,0.0,0.0
1554346800,9.5,Clear,0.0,0.0
1554350400,8.28,Clear,0.0,0.0
1554354000,7.28,Clear,0.0,0.0
1554357600,6.29,Clear,0.0,0.0
1554361200,6.53,Clear,0.0,0.0
1554364800,5.88,Clear,0.0,0.0
1554368400,5.56,Clear,0.0,0.0
1554372000,4.02,Clear,0.0,0.0
1554375600,3.53,Clear,0.0,0.0
1554379200,2.79,Clear,0.0,0.0
1554382800,3.26,Clear,0.0,0.0
1554386400,4.59,Clear,0.0,0.0
1554390000,5.78,Clear,0.0,0.0
1554393600,8.29,Clear,0.0,0.0
1554397200,9.83,Clear,0.0,0.0
1554400800,11.66,Clear,0.0,0.0
1554404400,12.39,Clear,0.0,0.0
1554408000,13.28,Clear,0.0,0.0
1554411600,13.05,Clear,0.0,0.0
1554415200,12.15,Clear,0.0,0.0
1554418800,10.87,Clear,0.0,0.0
1554422400,9.97,Clear,0.0,0.0
1554426000,9.35,Clear,0.0,0.0
1554429600,8.05,Clear,0.0,0.0
1554433200,6.05,Clear,0.0,0.0
1554436800,4.82,Clear,0.0,0.0
1554440400,4.0,Clear,0.0,0.0
1554444000,2.51,Clear,0.0,0.0
1554447600,0.74,Clear,0.0,0.0
1554451200,-0.38,Clear,0.0,0.0
1554454800,0.45,Clear,0.0,0.0
1554458400,-0.5,Clear,0.0,0.0
1554462000,-0.53,Clouds,0.0,0.0
1554465600,-0.06,Clouds,0.0,0.0
1554469200,0.48,Clouds,0.0,0.0
1554472800,1.32,Clouds,0.0,0.0
1554476400,1.28,Rain,0.0,0.0
1554480000,0.34,Rain,0.3,0.0
1554483600,0.56,Rain,0.39,0.0
1554487200,0.64,Rain,0.25,0.0
1554490800,0.98,Rain,0.2,0.0
1554494400,-0.05,Rain,0.47,0.0
1554498000,-0.48,Rain,0.41,0.0
1554501600,-0.11,Rain,0.36,0.0
1554505200,-0.65,Rain,0.51,0.0
1554508800,-0.31,Rain,0.5,0.0
1554512400,0.33,Rain,0.3,0.0
1554516000,0.14,Rain,0.26,0.0
1554519600,0.19,Rain,0.51,0.0
1554523200,1.46,Rain,0.41,0.0
1554526800,0.57,Mist,0.43,0.0
1554530400,0.24,Drizzle,0.0,0.0
1554534000,1.13,Drizzle,0.0,0.0
1554537600,1.5,Mist,0.25,0.0
1554541200,1.48,Mist,0.0,0.0
1554544800,1.74,Mist,0.0,0.0
1554548400,1.0,Mist,0.25,0.0
1554552000,2.53,Mist,0.0,0.0
1554555600,3.46,Mist,0.0,0.0
1554559200,4.77,Haze,0.0,0.0
1554562800,7.62,Rain,0.25,0.0
1554566400,11.27,Clear,0.0,0.0
1554570000,13.9,Rain,0.25,0.0
1554573600,16.12,Clear,0.0,0.0
1554577200,17.05,Clear,0.0,0.0
1554580800,18.09,Rain,0.25,0.0
1554584400,18.2,Clear,0.0,0.0
1554588000,17.65,Rain,0.25,0.0
1554591600,16.44,Clear,0.0,0.0
1554595200,14.82,Clear,0.0,0.0
1554598800,14.0,Clear,0.0,0.0
1554602400,13.48,Clear,0.0,0.0
1554606000,12.84,Clear,0.0,0.0
1554609600,11.78,Rain,0.25,0.0
1554613200,11.31,Clear,0.0,0.0
1554616800,11.01,Clear,0.0,0.0
1554620400,10.36,Clear,0.0,0.0
1554624000,9.66,Clear,0.0,0.0
1554627600,9.26,Clear,0.0,0.0
1554631200,9.24,Clear,0.0,0.0
1554634800,9.35,Clear,0.0,0.0
1554638400,10.28,Rain,0.25,0.0
1554642000,12.21,Clear,0.0,0.0
1554645600,13.79,Clear,0.0,0.0
1554649200,14.66,Clear,0.0,0.0
1554652800,15.63,Clear,0.0,0.0
1554656400,16.34,Clear,0.0,0.0
1554660000,16.52,Clear,0.0,0.0
1554663600,14.97,Clear,0.0,0.0
1554667200,15.28,Clear,0.0,0.0
1554670800,14.41,Clear,0.0,0.0
1554674400,13.54,Clear,0.0,0.0
1554678000,12.85,Clear,0.0,0.0
1554681600,13.11,Clear,0.0,0.0
1554685200,13.47,Clear,0.0,0.0
1554688800,13.42,Clouds,0.0,0.0
1554692400,13.57,Clouds,0.0,0.0
1554696000,12.99,Clouds,0.0,0.0
1554699600,12.74,Clouds,0.0,0.0
1554703200,12.37,Rain,0.66,0.0
1554706800,11.21,Rain,4.29,0.0
1554710400,11.39,Rain,0.75,0.0
1554714000,11.24,Rain,0.25,0.0
1554717600,11.3,Mist,0.0,0.0
1554721200,11.64,Mist,0.0,0.0
1554724800,12.27,Mist,0.25,0.0
1554728400,13.39,Mist,0.0,0.0
1554732000,14.73,Mist,0.0,0.0
1554735600,16.4,Mist,0.0,0.0
1554739200,18.55,Clear,0.0,0.0
1554742800,20.6,Clear,0.0,0.0
1554746400,22.09,Clouds,0.0,0.0
1554750000,23.65,Rain,0.25,0.0
1554753600,24.69,Clouds,0.0,0.0
1554757200,25.24,Clouds,0.0,0.0
1554760800,25.25,Rain,0.23,0.0
1554764400,24.52,Clear,0.0,0.0
1554768000,22.17,Clear,0.0,0.0
1554771600,18.07,Clear,0.0,0.0
1554775200,13.23,Haze,0.0,0.0
1554778800,10.0,Clear,0.0,0.0
1554782400,6.57,Mist,0.0,0.0
1554786000,6.68,Mist,0.0,0.0
1554789600,5.99,Mist,0.0,0.0
1554793200,5.23,Mist,0.0,0.0
1554796800,5.6,Mist,0.0,0.0
1554800400,5.38,Mist,0.0,0.0
1554804000,5.33,Mist,0.25,0.0
1554807600,5.02,Mist,0.0,0.0
1554811200,6.1,Mist,0.0,0.0
1554814800,5.68,Mist,0.0,0.0
1554818400,5.43,Mist,0.0,0.0
1554822000,6.61,Haze,0.0,0.0
1554825600,6.59,Haze,0.0,0.0
1554829200,7.86,Mist,0.0,0.0
1554832800,9.18,Mist,0.0,0.0
1554836400,9.22,Clouds,0.0,0.0
1554840000,5.68,Mist,0.0,0.0
1554843600,5.51,Mist,0.0,0.0
1554847200,6.11,Haze,0.0,0.0
1554850800,4.89,Mist,1.28,0.0
1554854400,5.46,Mist,0.0,0.0
1554858000,5.02,Mist,0.0,0.0
1554861600,5.06,Mist,0.0,0.0
1554865200,5.55,Mist,0.0,0.0
1554868800,6.65,Mist,0.0,0.0
1554872400,6.41,Rain,0.2,0.0
1554876000,6.23,Mist,0.0,0.0
1554879600,7.07,Rain,0.25,0.0
1554883200,7.5,Clear,0.0,0.0
1554886800,6.42,Clear,0.0,0.0
1554890400,5.73,Clear,0.0,0.0
1554894000,5.79,Clear,0.0,0.0
1554897600,6.45,Clear,0.0,0.0
1554901200,9.14,Clouds,0.0,0.0
1554904800,9.99,Rain,0.25,0.0
1554908400,10.65,Clouds,0.0,0.0
1554912000,11.25,Clouds,0.0,0.0
1554915600,11.74,Clouds,0.0,0.0
1554919200,12.55,Rain,0.25,0.0
1554922800,13.23,Clouds,0.0,0.0
1554926400,13.26,Clouds,0.0,0.0
1554930000,13.34,Clouds,0.0,0.0
1554933600,12.31,Rain,0.2,0.0
1554937200,10.39,Clear,0.0,0.0
1554940800,9.17,Clear,0.0,0.0
1554944400,6.57,Clear,0.0,0.0
1554948000,6.06,Clear,0.0,0.0
1554951600,4.54,Clear,0.0,0.0
1554955200,3.96,Clear,0.0,0.0
1554958800,4.08,Clear,0.0,0.0
1554962400,2.06,Clear,0.0,0.0
1554966000,1.73,Clear,0.0,0.0
1554969600,1.72,Clear,0.0,0.0
1554973200,0.69,Clear,0.0,0.0
1554976800,0.16,Clouds,0.0,0.0
1554980400,1.15,Clouds,0.0,0.0
1554984000,1.81,Clouds,0.0,0.0
1554987600,2.15,Clouds,0.0,0.0
1554991200,3.21,Clouds,0.0,0.0
1554994800,5.01,Clouds,0.0,0.0
1554998400,6.07,Clouds,0.0,0.0
1555002000,7.0,Clouds,0.0,0.0
1555005600,7.09,Clouds,0.0,0.0
1555009200,8.17,Rain,0.7,0.0
1555012800,8.89,Rain,0.25,0.0
1555016400,9.01,Rain,0.5,0.0
1555020000,7.57,Clouds,0.0,0.0
1555023600,5.93,Clouds,0.0,0.0
1555027200,6.19,Clouds,0.0,0.0
1555030800,5.47,Clouds,0.0,0.0
1555034400,6.57,Clouds,0.0,0.0
1555038000,6.61,Clouds,0.0,0.0
1555041600,7.18,Rain,0.0,0.0
1555045200,6.71,Clouds,0.0,0.0
1555048800,6.94,Clouds,0.0,0.0
1555052400,5.46,Clouds,0.0,0.0
1555056000,6.03,Clouds,0.0,0.0
1555059600,6.41,Clouds,0.0,0.0
1555063200,6.58,Clouds,0.0,0.0
1555066800,5.65,Clouds,0.0,0.0
1555070400,4.76,Rain,0.0,0.0
1555074000,4.29,Drizzle,0.0,0.0
1555077600,5.52,Clouds,0.0,0.0
1555081200,7.09,Clouds,0.0,0.0
1555084800,10.33,Clouds,0.0,0.0
1555088400,12.2,Clouds,0.0,0.0
1555092000,13.85,Clear,0.0,0.0
1555095600,16.23,Clear,0.0,0.0
1555099200,19.04,Clear,0.0,0.0
1555102800,18.0,Clouds,0.0,0.0
1555106400,17.47,Rain,0.51,0.0
1555110000,16.56,Rain,0.3,0.0
1555113600,16.08,Rain,0.59,0.0
1555117200,15.03,Rain,1.36,0.0
1555120800,14.63,Rain,1.05,0.0
1555124400,14.62,Rain,4.52,0.0
1555128000,14.82,Rain,0.87,0.0
1555131600,15.71,Rain,1.49,0.0
1555135200,15.34,Rain,0.51,0.0
1555138800,15.44,Rain,0.41,0.0
1555142400,15.81,Rain,0.27,0.0
1555146000,16.22,Rain,0.25,0.0
1555149600,15.79,Rain,3.78,0.0
1555153200,15.74,Haze,0.43,0.0
1555156800,16.04,Rain,0.24,0.0
1555160400,16.12,Mist,0.25,0.0
1555164000,16.85,Rain,0.25,0.0
1555167600,17.86,Haze,0.25,0.0
1555171200,19.98,Rain,0.25,0.0
1555174800,21.69,Rain,0.25,0.0
1555178400,23.16,Rain,0.51,0.0
1555182000,23.81,Rain,1.02,0.0
1555185600,23.83,Rain,0.51,0.0
1555189200,23.2,Rain,0.25,0.0
1555192800,21.7,Clear,0.0,0.0
1555196400,20.33,Rain,0.25,0.0
1555200000,20.68,Clear,0.0,0.0
1555203600,20.72,Clear,0.0,0.0
1555207200,20.78,Rain,0.25,0.0
1555210800,19.77,Clear,0.0,0.0
1555214400,19.19,Clear,0.0,0.0
1555218000,19.06,Clouds,0.0,0.0
1555221600,18.82,Rain,0.25,0.0
1555225200,18.35,Clouds,0.0,0.0
1555228800,17.87,Clouds,0.0,0.0
1555232400,17.99,Rain,0.25,0.0
1555236000,16.94,Fog,0.0,0.0
1555239600,15.72,Fog,0.0,0.0
1555243200,16.18,Fog,0.0,0.0
1555246800,16.83,Haze,0.0,0.0
1555250400,17.93,Haze,0.25,0.0
1555254000,19.14,Haze,0.0,0.0
1555257600,20.99,Clear,0.0,0.0
1555261200,20.9,Clouds,0.0,0.0
1555264800,20.29,Rain,0.25,0.0
1555268400,19.14,Clouds,0.0,0.0
1555272000,18.43,Clouds,0.0,0.0
1555275600,17.91,Rain,0.25,0.0
1555279200,16.89,Rain,0.3,0.0
1555282800,16.86,Mist,0.25,0.0
1555286400,16.25,Mist,0.0,0.0
1555290000,16.19,Mist,0.25,0.0
1555293600,15.18,Mist,0.0,0.0
1555297200,14.9,Mist,0.0,0.0
1555300800,13.75,Mist,0.25,0.0
1555304400,14.87,Mist,0.0,0.0
1555308000,15.47,Rain,0.25,0.0
1555311600,16.55,Rain,0.25,0.0
1555315200,16.31,Mist,0.0,0.0
1555318800,15.47,Thunderstorm,6.64,0.0
1555322400,14.66,Rain,4.25,0.0
1555326000,14.18,Rain,1.36,0.0
1555329600,14.74,Rain,0.37,0.0
1555333200,15.23,Rain,0.51,0.0
1555336800,15.79,Rain,0.76,0.0
1555340400,16.14,Rain,2.47,0.0
1555344000,12.65,Rain,4.06,0.0
1555347600,13.29,Rain,0.55,0.0
1555351200,12.59,Rain,0.51,0.0
1555354800,11.72,Rain,0.76,0.0
1555358400,10.55,Rain,0.76,0.0
1555362000,9.85,Rain,0.25,0.0
1555365600,9.01,Rain,0.25,0.0
1555369200,4.91,Rain,0.25,0.0
1555372800,4.46,Rain,0.25,0.0
1555376400,3.18,Clouds,0.0,0.0
1555380000,2.81,Rain,0.25,0.0
1555383600,3.42,Clouds,0.0,0.0
1555387200,3.27,Rain,0.25,0.0
1555390800,3.3,Clear,0.0,0.0
1555394400,3.26,Clear,0.0,0.0
1555398000,3.06,Clear,0.0,0.0
1555401600,3.07,Clear,0.0,0.0
1555405200,2.3,Rain,0.25,0.0
1555408800,2.05,Clear,0.0,0.0
1555412400,1.84,Clear,0.0,0.0
1555416000,3.05,Clear,0.0,0.0
1555419600,4.76,Rain,0.25,0.0
1555423200,8.37,Clear,0.0,0.0
1555426800,10.46,Clear,0.0,0.0
1555430400,12.17,Clear,0.0,0.0
1555434000,13.64,Rain,0.2,0.0
1555437600,14.88,Rain,0.25,0.0
1555441200,15.42,Clear,0.0,0.0
1555444800,16.16,Rain,0.5,0.0
1555448400,16.07,Rain,0.0,0.0
1555452000,15.33,Clouds,0.0,0.0
1555455600,14.24,Clouds,0.0,0.0
1555459200,13.84,Clouds,0.0,0.0
1555462800,12.52,Clouds,0.0,0.0
1555466400,12.4,Clouds,0.0,0.0
1555470000,11.6,Clouds,0.0,0.0
1555473600,10.65,Rain,0.0,0.0
1555477200,9.75,Rain,0.13,0.0
1555480800,9.0,Rain,0.25,0.0
1555484400,8.14,Rain,0.3,0.0
1555488000,7.25,Drizzle,0.25,0.0
1555491600,6.6,Drizzle,0.0,0.0
1555495200,8.21,Rain,0.25,0.0
1555498800,8.67,Clouds,0.0,0.0
1555502400,8.77,Clouds,0.0,0.0
1555506000,9.02,Clouds,0.0,0.0
1555509600,9.78,Clouds,0.0,0.0
1555513200,11.35,Clear,0.0,0.0
1555516800,11.96,Clouds,0.0,0.0
1555520400,13.18,Clouds,0.0,0.0
1555524000,14.53,Clear,0.0,0.0
1555527600,14.07,Clear,0.0,0.0
1555531200,13.82,Clear,0.0,0.0
1555534800,13.7,Rain,0.2,0.0
1555538400,11.49,Rain,0.0,0.0
1555542000,10.09,Clear,0.0,0.0
1555545600,9.17,Clear,0.0,0.0
1555549200,8.95,Clear,0.0,0.0
1555552800,9.13,Clouds,0.0,0.0
1555556400,9.34,Clouds,0.0,0.0
1555560000,9.46,Clouds,0.0,0.0
1555563600,9.41,Rain,0.0,0.0
1555567200,9.47,Clouds,0.0,0.0
1555570800,9.58,Clouds,0.0,0.0
1555574400,9.71,Rain,0.27,0.0
1555578000,9.66,Rain,0.36,0.0
1555581600,10.16,Clouds,0.0,0.0
1555585200,10.37,Clouds,0.0,0.0
1555588800,10.77,Rain,0.5,0.0
1555592400,10.93,Rain,0.0,0.0
1555596000,11.2,Rain,0.25,0.0
1555599600,11.77,Drizzle,0.21,0.0
1555603200,12.56,Rain,0.2,0.0
1555606800,11.92,Rain,0.22,0.0
1555610400,12.23,Rain,0.1,0.0
1555614000,14.68,Mist,0.0,0.0
1555617600,15.45,Mist,0.0,0.0
1555621200,15.77,Clear,0.0,0.0
1555624800,15.32,Clear,0.0,0.0
1555628400,15.14,Clear,0.0,0.0
1555632000,14.27,Clear,0.0,0.0
1555635600,14.16,Clear,0.0,0.0
1555639200,13.93,Clear,0.0,0.0
1555642800,13.72,Clear,0.0,0.0
1555646400,14.23,Clear,0.0,0.0
1555650000,14.12,Clear,0.0,0.0
1555653600,14.89,Clear,0.0,0.0
1555657200,15.98,Clear,0.0,0.0
1555660800,16.18,Clear,0.0,0.0
1555664400,15.6,Clear,0.0,0.0
1555668000,15.14,Clear,0.0,0.0
1555671600,15.24,Clouds,0.0,0.0
1555675200,15.75,Clouds,0.0,0.0
1555678800,18.4,Clouds,0.0,0.0
1555682400,20.82,Clouds,0.0,0.0
1555686000,20.27,Clouds,0.0,0.0
1555689600,21.5,Clouds,0.0,0.0
1555693200,21.41,Clouds,0.0,0.0
1555696800,23.42,Clouds,0.0,0.0
1555700400,25.21,Clouds,0.0,0.0
1555704000,23.59,Clouds,0.0,0.0
1555707600,22.7,Clear,0.0,0.0
1555711200,20.64,Rain,0.12,0.0
1555714800,19.68,Rain,0.31,0.0
1555718400,18.33,Rain,0.33,0.0
1555722000,17.62,Rain,0.76,0.0
1555725600,16.88,Rain,0.84,0.0
1555729200,17.03,Mist,0.0,0.0
1555732800,17.92,Rain,0.0,0.0
1555736400,17.94,Rain,0.25,0.0
1555740000,17.67,Rain,3.7,0.0
1555743600,17.61,Rain,0.26,0.0
1555747200,16.55,Rain,0.35,0.0
1555750800,16.38,Haze,0.25,0.0
1555754400,15.6,Rain,3.3,0.0
1555758000,15.36,Mist,2.14,0.0
1555761600,15.37,Rain,2.63,0.0
1555765200,16.2,Rain,3.28,0.0
1555768800,16.81,Rain,0.95,0.0
1555772400,16.81,Rain,1.3,0.0
1555776000,15.81,Mist,0.0,0.0
1555779600,16.05,Haze,0.0,0.0
1555783200,16.13,Mist,0.0,0.0
1555786800,15.1,Mist,0.0,0.0
1555790400,14.66,Mist,0.0,0.0
1555794000,15.21,Clear,0.0,0.0
1555797600,14.47,Clear,0.0,0.0
1555801200,13.56,Clear,0.0,0.0
1555804800,12.82,Clear,0.0,0.0
1555808400,12.33,Clear,0.0,0.0
1555812000,12.44,Clouds,0.0,0.0
1555815600,12.74,Clouds,0.0,0.0
1555819200,12.6,Clear,0.0,0.0
1555822800,12.19,Clouds,0.0,0.0
1555826400,12.08,Clouds,0.0,0.0
1555830000,11.53,Clouds,0.0,0.0
1555833600,11.56,Clouds,0.0,0.0
1555837200,11.58,Clouds,0.0,0.0
1555840800,11.61,Rain,0.0,0.0
1555844400,12.12,Rain,0.0,0.0
1555848000,12.48,Clouds,0.0,0.0
1555851600,13.59,Rain,0.0,0.0
1555855200,14.27,Clouds,0.0,0.0
1555858800,14.8,Clouds,0.0,0.0
1555862400,14.8,Rain,0.17,0.0
1555866000,14.82,Rain,0.1,0.0
1555869600,15.36,Clouds,0.0,0.0
1555873200,17.14,Clouds,0.0,0.0
1555876800,16.88,Clear,0.0,0.0
1555880400,15.61,Clear,0.0,0.0
1555884000,15.4,Clouds,0.0,0.0
1555887600,13.98,Clouds,0.0,0.0
1555891200,13.3,Clouds,0.0,0.0
1555894800,12.88,Clear,0.0,0.0
1555898400,12.56,Clear,0.0,0.0
1555902000,12.26,Clear,0.0,0.0
1555905600,12.34,Clear,0.0,0.0
1555909200,11.74,Clear,0.0,0.0
1555912800,11.27,Clear,0.0,0.0
1555916400,11.18,Rain,0.47,0.0
1555920000,10.99,Clear,0.0,0.0
1555923600,10.69,Clear,0.0,0.0
1555927200,10.57,Clear,0.0,0.0
1555930800,10.98,Clouds,0.0,0.0
1555934400,12.15,Clear,0.0,0.0
1555938000,13.72,Clear,0.0,0.0
1555941600,15.06,Clouds,0.0,0.0
1555945200,15.62,Rain,0.25,0.0
1555948800,15.86,Rain,0.38,0.0
1555952400,16.77,Rain,0.25,0.0
1555956000,15.47,Rain,0.8,0.0
1555959600,15.39,Rain,0.98,0.0
1555963200,14.73,Rain,1.52,0.0
1555966800,14.64,Rain,1.55,0.0
1555970400,14.6,Rain,0.76,0.0
1555974000,14.47,Rain,0.42,0.0
1555977600,14.13,Rain,0.25,0.0
1555981200,13.94,Rain,0.3,0.0
1555984800,14.13,Rain,0.31,0.0
1555988400,14.24,Rain,0.0,0.0
1555992000,14.2,Rain,0.0,0.0
1555995600,14.7,Rain,0.25,0.0
1555999200,14.5,Clouds,0.0,0.0
1556002800,13.96,Clouds,0.0,0.0
1556006400,14.49,Clouds,0.0,0.0
1556010000,13.96,Clear,0.0,0.0
1556013600,12.95,Clear,0.0,0.0
1556017200,12.7,Rain,0.25,0.0
1556020800,13.68,Clear,0.0,0.0
1556024400,15.39,Rain,0.2,0.0
1556028000,16.99,Clear,0.0,0.0
1556031600,18.53,Rain,0.0,0.0
1556035200,21.08,Clear,0.0,0.0
1556038800,22.49,Clear,0.0,0.0
1556042400,23.23,Clear,0.0,0.0
1556046000,22.87,Rain,0.2,0.0
1556049600,20.94,Clear,0.0,0.0
1556053200,19.15,Rain,0.0,0.0
1556056800,19.01,Rain,0.2,0.0
1556060400,17.98,Clear,0.0,0.0
1556064000,17.54,Rain,0.24,0.0
1556067600,16.31,Rain,0.0,0.0
1556071200,16.59,Clouds,0.0,0.0
1556074800,18.53,Clouds,0.0,0.0
1556078400,18.43,Rain,0.67,0.0
1556082000,18.09,Rain,1.67,0.0
1556085600,18.34,Rain,0.25,0.0
1556089200,18.25,Clouds,0.0,0.0
1556092800,18.12,Clear,0.0,0.0
1556096400,18.06,Clear,0.0,0.0
1556100000,17.85,Clear,0.0,0.0
1556103600,16.96,Clear,0.0,0.0
1556107200,16.33,Clear,0.0,0.0
1556110800,15.91,Clear,0.0,0.0
1556114400,15.87,Rain,0.2,0.0
1556118000,15.58,Clear,0.0,0.0
1556121600,16.61,Rain,0.2,0.0
1556125200,17.4,Clear,0.0,0.0
1556128800,18.09,Clear,0.0,0.0
1556132400,18.29,Clear,0.0,0.0
1556136000,19.09,Clear,0.0,0.0
1556139600,19.36,Clear,0.0,0.0
1556143200,19.34,Clear,0.0,0.0
1556146800,18.37,Clear,0.0,0.0
1556150400,17.35,Clear,0.0,0.0
1556154000,16.68,Clear,0.0,0.0
1556157600,15.61,Clear,0.0,0.0
1556161200,14.71,Clear,0.0,0.0
1556164800,13.55,Clear,0.0,0.0
1556168400,12.07,Clear,0.0,0.0
1556172000,10.73,Clear,0.0,0.0
1556175600,9.58,Clear,0.0,0.0
1556179200,8.84,Clear,0.0,0.0
1556182800,7.7,Clear,0.0,0.0
1556186400,7.47,Clear,0.0,0.0
1556190000,7.46,Clear,0.0,0.0
1556193600,9.17,Clear,0.0,0.0
1556197200,10.72,Clear,0.0,0.0
1556200800,12.45,Clear,0.0,0.0
1556204400,12.98,Clear,0.0,0.0
1556208000,14.77,Clear,0.0,0.0
1556211600,15.72,Clear,0.0,0.0
1556215200,16.25,Clear,0.0,0.0
1556218800,15.52,Clear,0.0,0.0
1556222400,14.81,Clouds,0.0,0.0
1556226000,12.45,Rain,0.3,0.0
1556229600,11.63,Rain,0.25,0.0
1556233200,11.18,Rain,0.25,0.0
1556236800,11.09,Rain,0.84,0.0
1556240400,11.72,Rain,0.2,0.0
1556244000,11.4,Drizzle,0.0,0.0
1556247600,11.21,Rain,0.0,0.0
1556251200,11.33,Clouds,0.0,0.0
1556254800,11.34,Clouds,0.0,0.0
1556258400,11.68,Clouds,0.0,0.0
1556262000,11.25,Clouds,0.0,0.0
1556265600,11.23,Rain,0.25,0.0
1556269200,10.68,Rain,2.38,0.0
1556272800,10.66,Rain,2.19,0.0
1556276400,10.74,Mist,0.28,0.0
1556280000,11.08,Mist,0.0,0.0
1556283600,11.72,Drizzle,0.25,0.0
1556287200,11.55,Rain,0.26,0.0
1556290800,11.42,Rain,0.2,0.0
1556294400,11.47,Mist,0.32,0.0
1556298000,10.81,Rain,1.56,0.0
1556301600,10.86,Rain,5.02,0.0
